Brand,Range,Fast Charging L3,Mileage,Performance,Seats,Exterior color,Interior color,Charging type,Battery warranty,VIN,Year,Battery size,URL,Title,Price
Acura,278 mi,42 minutes,11 mi,499 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5XHPRL5RZ516167,2024,102 kWh,https://ev.com/vehicle/ifldvt,2024AcuraZDXType S,"$58,125"
Acura,278 mi,42 minutes,88 mi,499 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5XHPRL6RZ516047,2024,102 kWh,https://ev.com/vehicle/j4xnl2,2024AcuraZDXType S w/Performance Tire,"$58,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL8RZ516856,2024,102 kWh,https://ev.com/vehicle/mm73j7,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,199 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL8RZ503850,2024,102 kWh,https://ev.com/vehicle/7okq56,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL9RZ510516,2024,102 kWh,https://ev.com/vehicle/lpvnhv,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL9RZ512783,2024,102 kWh,https://ev.com/vehicle/9y2q9u,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,7 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRLXRZ510699,2024,102 kWh,https://ev.com/vehicle/ff820o,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRLXRZ517135,2024,102 kWh,https://ev.com/vehicle/aprvnt,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL0RZ509819,2024,102 kWh,https://ev.com/vehicle/wubb0z,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,6 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL8RZ512824,2024,102 kWh,https://ev.com/vehicle/xf7knp,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL9RZ512816,2024,102 kWh,https://ev.com/vehicle/l3946y,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL9RZ512802,2024,102 kWh,https://ev.com/vehicle/137854,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL0RZ509223,2024,102 kWh,https://ev.com/vehicle/vqgz2k,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL0RZ517354,2024,102 kWh,https://ev.com/vehicle/4lhbfc,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL1RZ515001,2024,102 kWh,https://ev.com/vehicle/7k1q5l,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL1RZ519095,2024,102 kWh,https://ev.com/vehicle/52ig8d,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,8 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL2RZ510485,2024,102 kWh,https://ev.com/vehicle/9w70jp,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL2RZ515718,2024,102 kWh,https://ev.com/vehicle/ltsb57,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,7 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL2RZ517369,2024,102 kWh,https://ev.com/vehicle/vfszx2,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL3RZ516716,2024,102 kWh,https://ev.com/vehicle/jgnqsl,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL3RZ516800,2024,102 kWh,https://ev.com/vehicle/pwibka,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL3RZ516862,2024,102 kWh,https://ev.com/vehicle/5toqfd,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL4RZ513971,2024,102 kWh,https://ev.com/vehicle/10iytl,2024AcuraZDXA-SPEC,"$51,525"
Acura,304 mi,42 minutes,20 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL5RZ508939,2024,102 kWh,https://ev.com/vehicle/dklc9s,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL6RZ510991,2024,102 kWh,https://ev.com/vehicle/z50cs0,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL6RZ516693,2024,102 kWh,https://ev.com/vehicle/kiagwj,2024AcuraZDXA-SPEC,"$51,525"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL7RZ512913,2024,102 kWh,https://ev.com/vehicle/bmfs4v,2024AcuraZDXA-SPEC,"$52,125"
Acura,278 mi,42 minutes,11 mi,499 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5XHPRL3RZ514692,2024,102 kWh,https://ev.com/vehicle/v57m3x,2024AcuraZDXType S,"$57,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL1RZ508551,2024,102 kWh,https://ev.com/vehicle/w6ktnp,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL6RZ510120,2024,102 kWh,https://ev.com/vehicle/ubuoxj,2024AcuraZDXA-SPEC,"$51,525"
Acura,313 mi,42 minutes,3 mi,358 HP,Up to 5,Blue Abyss Metallic,Ebony,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHMRK2RZ515767,2024,102 kWh,https://ev.com/vehicle/wzy3mk,2024AcuraZDXA-SPEC,"$49,690"
Acura,313 mi,42 minutes,3 mi,358 HP,Up to 5,Cosmic Black Metallic,Ebony,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHMRK2RZ518457,2024,102 kWh,https://ev.com/vehicle/hejv74,2024AcuraZDXA-SPEC,"$48,125"
Acura,304 mi,42 minutes,3 mi,490 HP,Up to 5,Cosmic Black Metallic,Ebony,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL3RZ508762,2024,102 kWh,https://ev.com/vehicle/0ib6vy,2024AcuraZDXA-SPEC,"$53,690"
Acura,278 mi,42 minutes,5 mi,499 HP,Up to 5,Double Apex Blue Pearl,Ebony,SAE CCS DC fast charge connector,96 month/100000 miles,4W5XHPRL8RZ517636,2024,102 kWh,https://ev.com/vehicle/okt30b,2024AcuraZDXType S,"$58,690"
Acura,313 mi,42 minutes,5 mi,358 HP,Up to 5,Cosmic Black Metallic,Ebony,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHMRK6RZ512175,2024,102 kWh,https://ev.com/vehicle/6lscah,2024AcuraZDXA-SPEC,"$48,125"
Acura,313 mi,42 minutes,3 mi,358 HP,Up to 5,Mercury Silver Metallic,Ebony,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHMRK3RZ511839,2024,102 kWh,https://ev.com/vehicle/bz53hj,2024AcuraZDXA-SPEC,"$49,090"
Acura,278 mi,42 minutes,3 mi,499 HP,Up to 5,Tiger Eye Pearl,Ebony,SAE CCS DC fast charge connector,96 month/100000 miles,4W5XHPRL0RZ518828,2024,102 kWh,https://ev.com/vehicle/dw2p5a,2024AcuraZDXType S,"$58,690"
Acura,313 mi,42 minutes,5 mi,358 HP,Up to 5,Scarlet Red Metallic,Ebony,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHMRK7RZ511777,2024,102 kWh,https://ev.com/vehicle/8tsuj1,2024AcuraZDXA-SPEC,"$48,125"
Acura,313 mi,42 minutes,5 mi,358 HP,Up to 5,Cosmic Black Metallic,Ebony,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHMRK8RZ516292,2024,102 kWh,https://ev.com/vehicle/p5i3en,2024AcuraZDXA-SPEC,"$48,125"
Acura,313 mi,42 minutes,3 mi,358 HP,Up to 5,Scarlet Red Metallic,Orchid,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHMRK8RZ505731,2024,102 kWh,https://ev.com/vehicle/wj7k5b,2024AcuraZDXA-SPEC,"$48,125"
Acura,304 mi,42 minutes,5 mi,490 HP,Up to 5,Cosmic Black Metallic,Ebony,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL3RZ512844,2024,102 kWh,https://ev.com/vehicle/qvae0e,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,5 mi,490 HP,Up to 5,Snowfall Pearl,Red,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRLXRZ514591,2024,102 kWh,https://ev.com/vehicle/q5vdtc,2024AcuraZDXA-SPEC,"$53,690"
Acura,313 mi,42 minutes,5 mi,358 HP,Up to 5,Cosmic Black Metallic,Red,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHMRK0RZ515475,2024,102 kWh,https://ev.com/vehicle/07isms,2024AcuraZDXA-SPEC,"$48,125"
Acura,304 mi,42 minutes,5 mi,490 HP,Up to 5,Scarlet Red Metallic,Ebony,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL0RZ513353,2024,102 kWh,https://ev.com/vehicle/vfspvt,2024AcuraZDXA-SPEC,"$52,125"
Acura,278 mi,42 minutes,3 mi,499 HP,Up to 5,Mercury Silver Metallic,Ebony,SAE CCS DC fast charge connector,96 month/100000 miles,4W5XHPRL6RZ515478,2024,102 kWh,https://ev.com/vehicle/s1xig9,2024AcuraZDXType S,"$58,090"
Acura,313 mi,42 minutes,5 mi,358 HP,Up to 5,Cosmic Black Metallic,Ebony,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHMRK1RZ515470,2024,102 kWh,https://ev.com/vehicle/sxt9ou,2024AcuraZDXA-SPEC,"$48,125"
Acura,313 mi,42 minutes,89 mi,358 HP,Up to 5,Blue Abyss Metallic,Orchid,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHMRKXRZ512423,2024,102 kWh,https://ev.com/vehicle/0fvgj7,2024AcuraZDXA-SPEC,"$48,125"
Acura,313 mi,42 minutes,5 mi,358 HP,Up to 5,Cosmic Black Metallic,Ebony,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHMRK5RZ518498,2024,102 kWh,https://ev.com/vehicle/nduwrt,2024AcuraZDXA-SPEC,"$48,125"
Acura,304 mi,42 minutes,3 mi,490 HP,Up to 5,Mercury Silver Metallic,Ebony,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL2RZ516450,2024,102 kWh,https://ev.com/vehicle/hke5ds,2024AcuraZDXA-SPEC,"$51,525"
Acura,313 mi,42 minutes,3 mi,358 HP,Up to 5,Cosmic Black Metallic,Ebony,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHMRK0RZ514407,2024,102 kWh,https://ev.com/vehicle/gipvla,2024AcuraZDXA-SPEC,"$48,125"
Acura,313 mi,42 minutes,5 mi,358 HP,Up to 5,Mercury Silver Metallic,Ebony,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHMRK9RZ518603,2024,102 kWh,https://ev.com/vehicle/ss5b4p,2024AcuraZDXA-SPEC,"$47,525"
Acura,304 mi,42 minutes,3 mi,490 HP,Up to 5,Blue Abyss Metallic,Ebony,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL3RZ518501,2024,102 kWh,https://ev.com/vehicle/gt67g1,2024AcuraZDXA-SPEC,"$52,125"
Acura,313 mi,42 minutes,35 mi,358 HP,Up to 5,Snowfall Pearl,Ebony,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHMRK1RZ514500,2024,102 kWh,https://ev.com/vehicle/lvhbic,2024AcuraZDXA-SPEC,"$48,340"
Acura,304 mi,42 minutes,2 mi,490 HP,Up to 5,Silver,Ebony,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRLXRZ511268,2024,102 kWh,https://ev.com/vehicle/osdri1,2024AcuraZDXA-SPEC,"$51,525"
Acura,304 mi,42 minutes,12 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL9RZ510533,2024,102 kWh,https://ev.com/vehicle/4zj0ii,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRLXRZ516857,2024,102 kWh,https://ev.com/vehicle/b588v1,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,13 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL0RZ509836,2024,102 kWh,https://ev.com/vehicle/5f6vlw,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL0RZ509948,2024,102 kWh,https://ev.com/vehicle/ihtk4z,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL0RZ510243,2024,102 kWh,https://ev.com/vehicle/n5o4r8,2024AcuraZDXA-SPEC,"$52,125"
Acura,313 mi,42 minutes,11 mi,358 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHMRK1RZ518014,2024,102 kWh,https://ev.com/vehicle/tjqd7l,2024AcuraZDXA-SPEC,"$48,125"
Acura,313 mi,42 minutes,11 mi,358 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHMRK2RZ515204,2024,102 kWh,https://ev.com/vehicle/lbbw8f,2024AcuraZDXA-SPEC,"$48,125"
Acura,304 mi,42 minutes,20 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL0RZ512008,2024,102 kWh,https://ev.com/vehicle/bd9cah,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL0RZ512025,2024,102 kWh,https://ev.com/vehicle/6mcucr,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL0RZ517581,2024,102 kWh,https://ev.com/vehicle/719yny,2024AcuraZDXA-SPEC,"$51,525"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL0RZ518035,2024,102 kWh,https://ev.com/vehicle/wcpz1u,2024AcuraZDXA-SPEC,"$51,525"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL0RZ518388,2024,102 kWh,https://ev.com/vehicle/4tvorc,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL1RZ516942,2024,102 kWh,https://ev.com/vehicle/qzj3g4,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL1RZ517413,2024,102 kWh,https://ev.com/vehicle/n451wn,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,20 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL5RZ512201,2024,102 kWh,https://ev.com/vehicle/iicc3h,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,28 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL6RZ507220,2024,102 kWh,https://ev.com/vehicle/dti0d7,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL6RZ510473,2024,102 kWh,https://ev.com/vehicle/jl770l,2024AcuraZDXA-SPEC,"$52,125"
Acura,278 mi,42 minutes,11 mi,499 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5XHPRL7RZ515148,2024,102 kWh,https://ev.com/vehicle/1ztkjr,2024AcuraZDXType S,"$56,525"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL2RZ519834,2024,102 kWh,https://ev.com/vehicle/hfbjjo,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,15 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL6RZ517181,2024,102 kWh,https://ev.com/vehicle/s10p0o,2024AcuraZDXA-SPEC,"$52,125"
Acura,278 mi,42 minutes,4 mi,499 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5XHPRL3RZ515275,2024,102 kWh,https://ev.com/vehicle/19nxlm,2024AcuraZDXType S,"$57,125"
Acura,304 mi,42 minutes,5 mi,490 HP,Up to 5,White,Ebony,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL8RZ514038,2024,102 kWh,https://ev.com/vehicle/cl9hc2,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL9RZ512833,2024,102 kWh,https://ev.com/vehicle/upb4kj,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL0RZ512946,2024,102 kWh,https://ev.com/vehicle/hc40ez,2024AcuraZDXA-SPEC,"$51,525"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL1RZ510901,2024,102 kWh,https://ev.com/vehicle/acb5vo,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL6RZ507122,2024,102 kWh,https://ev.com/vehicle/yaou4a,2024AcuraZDXA-SPEC,"$52,125"
Acura,278 mi,42 minutes,11 mi,499 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5XHPRL4RZ512806,2024,102 kWh,https://ev.com/vehicle/chs3hq,2024AcuraZDXType S,"$57,125"
Acura,304 mi,42 minutes,4 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL3RZ509426,2024,102 kWh,https://ev.com/vehicle/nlniyc,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,4 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL7RZ513494,2024,102 kWh,https://ev.com/vehicle/euif7i,2024AcuraZDXA-SPEC,"$52,125"
Acura,313 mi,42 minutes,11 mi,358 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHMRK4RZ515205,2024,102 kWh,https://ev.com/vehicle/1f1udz,2024AcuraZDXA-SPEC,"$48,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL0RZ506936,2024,102 kWh,https://ev.com/vehicle/dtx5ld,2024AcuraZDXA-SPEC,"$51,525"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL0RZ508654,2024,102 kWh,https://ev.com/vehicle/wjkkfr,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL0RZ508721,2024,102 kWh,https://ev.com/vehicle/9kp25x,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL0RZ509559,2024,102 kWh,https://ev.com/vehicle/aaxcwr,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL0RZ516382,2024,102 kWh,https://ev.com/vehicle/z105p2,2024AcuraZDXA-SPEC,"$51,525"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL0RZ517855,2024,102 kWh,https://ev.com/vehicle/amxpnq,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL0RZ517869,2024,102 kWh,https://ev.com/vehicle/paygf1,2024AcuraZDXA-SPEC,"$51,525"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL1RZ509702,2024,102 kWh,https://ev.com/vehicle/f8lemv,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL2RZ510941,2024,102 kWh,https://ev.com/vehicle/wxzcv2,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL2RZ514617,2024,102 kWh,https://ev.com/vehicle/xsbn40,2024AcuraZDXA-SPEC,"$51,525"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL3RZ510544,2024,102 kWh,https://ev.com/vehicle/1mvvfr,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL3RZ510687,2024,102 kWh,https://ev.com/vehicle/uufwnc,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL4RZ510519,2024,102 kWh,https://ev.com/vehicle/3fvoos,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL4RZ510603,2024,102 kWh,https://ev.com/vehicle/bd9h1u,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL4RZ510973,2024,102 kWh,https://ev.com/vehicle/7n5gdu,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL5RZ508147,2024,102 kWh,https://ev.com/vehicle/hfq8iz,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL5RZ510285,2024,102 kWh,https://ev.com/vehicle/rffzcu,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL5RZ510299,2024,102 kWh,https://ev.com/vehicle/99ufra,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL5RZ510710,2024,102 kWh,https://ev.com/vehicle/b5qnix,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL5RZ510934,2024,102 kWh,https://ev.com/vehicle/wy8cuq,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL5RZ510948,2024,102 kWh,https://ev.com/vehicle/xti6k3,2024AcuraZDXA-SPEC,"$52,125"
Acura,304 mi,42 minutes,11 mi,490 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,4W5KHNRL6RZ510005,2024,102 kWh,https://ev.com/vehicle/wcksus,2024AcuraZDXA-SPEC,"$52,125"
